Unnamed: 0,title,datetime,browse_count,discussion_count,browse_log_norm
4689,海南琼海强降水致一对母子遇难,2024-11-21 11:42:00,5657000,614,15.548404274325293
4690,孙志刚受贿超8亿元被判死缓,2024-11-21 11:42:00,28274000,5523,17.157453212409116
4691,江西古城墙上有块500年前的小猫砖,2024-11-21 11:42:00,36725000,9539,17.418968280024217
4692,杨妞花说网上寻亲孩子九成匿名,2024-11-21 11:42:00,11765000,704,16.2806395801436
4693,周成建批流量网红不该做主播,2024-11-21 11:42:00,8194000,4949,15.918912737088954
4694,77岁老人办校25年为学生一生不婚,2024-11-21 11:43:00,4522000,2104,15.324464931820051
4695,党的二十届三中全会精神,2024-11-21 11:43:00,51356000,10000,17.75429233269311
4696,豪咪cp官宣,2024-11-21 11:43:00,200000000,147000,19.11382792451231
4697,雨迭cp官宣,2024-11-21 11:43:00,58630000,9944,17.886757068940398
4698,世界上每6秒钟就有1人死于卒中,2024-11-21 11:44:00,2697000,777,14.807650602121868
4699,生育支持政策组合拳为何持续发力,2024-11-21 11:45:00,25101000,7151,17.038418243945845
4700,成都一男子在网吧内持刀行凶,2024-11-21 11:45:00,34060000,4155,17.343634233198816
4701,翁青雅彭高官宣,2024-11-21 11:46:00,160000000,69000,18.890684373198106
4702,国产游乐园开始集体转型了,2024-11-21 11:46:00,10156000,500,16.133575221806705
4703,被撞身亡机械师仅有20多岁,2024-11-21 11:46:00,97487000,7283,18.395229593745064
4704,放狠话家里人死了先臭着领导道歉,2024-11-21 11:49:00,130000000,12000,18.683045008419857
4705,规划局负责人躲避群众问题跳窗逃离,2024-11-21 11:50:00,6460000,864,15.681139875758785
4706,成都现灰色不明飞行物,2024-11-21 11:50:00,54226000,7413,17.80867105618536
4707,南京市区一天发生两起野猪目击事件,2024-11-21 11:50:00,41259000,7772,17.535379828764956
4708,从神五到神十九,2024-11-21 11:51:00,38049000,131000,17.454385360717676
4709,野猪闯入高铁线路并非首次发生,2024-11-21 11:51:00,17246000,2224,16.663090790494408
4710,医院回应重复收费等被罚481万,2024-11-21 11:51:00,9995000,844,16.117595525916638
4711,郭艾伦CBA生涯第500场,2024-11-21 11:51:00,19602000,3718,16.791142159811262
4712,野猪为何频繁出现在城市街头,2024-11-21 11:52:00,6388000,198,15.66993178831704
4713,iPhone录音是刚需还是鸡肋,2024-11-21 11:52:00,23828000,5069,16.986371917730715
4714,全国网络普法行安徽站,2024-11-21 11:52:00,8138000,4712,15.912055007543772
4715,中方决定对芬兰单方面免签,2024-11-21 11:53:00,13998000,1330,16.45442502023162
4716,小米15或成iPhone杀手,2024-11-21 11:53:00,23062000,15000,16.9536967993132
4717,逐帧解读以色列袭击伊朗画面,2024-11-21 11:54:00,4234000,501,15.258657730676948
4718,时隔13年京东重新接入支付宝,2024-11-21 11:54:00,8111000,11000,15.90873172305248
4719,乘客讲述年轻机械师被撞身亡详情,2024-11-21 12:02:00,31126000,2003,17.253554040747094
4720,巴勒斯坦代表问你们知道这种感觉吗,2024-11-21 12:02:00,45002000,6234,17.622217491191414
4721,雷军透露小米15涨价原因,2024-11-21 12:03:00,22691000,1455,16.937478928063406
4722,90后农村娃拿到太空船票,2024-11-21 12:04:00,45401000,7778,17.631044689200717
4723,神十九于10月30日4时27分发射,2024-11-21 12:05:00,11771000,1331,16.281149437394618
4724,家里死人先臭着领导如此狂言尽显无知,2024-11-21 12:05:00,13513000,1407,16.419162743020223
4725,南京南站亲历乘客称听到明显异响,2024-11-21 12:06:00,65989000,4874,18.0049986194336
4726,女子手术后纱布留体内3年持续腹痛,2024-11-21 12:06:00,15955000,2921,16.58528281769448
4727,杨紫直播身材状态,2024-11-21 12:06:00,120000000,197000,18.60300230074632
4728,中国货运航天飞机正式公开,2024-11-21 12:07:00,6704000,561,15.718214921144057
4729,宇宙曹县不是个梗,2024-11-21 12:07:00,24472000,4844,17.013040164812878
4730,王浩泽全系第一保研东大,2024-11-21 12:08:00,21001000,885,16.860080613601564
4731,神十九龙马组合同框亮相,2024-11-21 12:09:00,23000000,9573,16.951004773893423
4732,秦皇岛环保局建议市民减少外出,2024-11-21 12:09:00,59330000,7715,17.898625638234826
4733,一人一句祝福神十九航天员,2024-11-21 12:09:00,3869000,790,15.16850663368265
4734,王浩泽说身份在变但初心和使命不变,2024-11-21 12:10:00,83270000,27000,18.237598898212003
4735,王浩泽说导师这句话影响自己终生,2024-11-21 12:10:00,16076000,3067,16.592838034551228
4736,直播神十九发射,2024-11-21 12:10:00,61835000,35000,17.939980105158295
4737,以军公布打死辛瓦尔画面,2024-11-21 12:10:00,11400000,922,16.249123913364723
4738,王浩泽从托举飞天到自己飞天,2024-11-21 12:10:00,2366000,178,14.676711323520468
4739,听泉鉴宝APP售卖听泉表情包摆件,2024-11-21 12:11:00,41865000,1980,17.54996071362067
4740,神十九航天员的出征仪式好可爱,2024-11-21 12:11:00,5538000,1273,15.527143982713044
4741,捐献遗体是她最后的心愿,2024-11-21 12:11:00,10064000,2691,16.12447525792236
4742,呼富吉以下药的手法拐卖孩子,2024-11-21 12:11:00,5775000,647,15.569048814372133
4743,王浩泽谈妈妈对自己的影响,2024-11-21 12:12:00,2942000,541,14.89460018014352
4744,中方表态美方发布的对华投资限制规则,2024-11-21 12:12:00,7244000,384,15.795684097985442
4745,90后航天员指国旗送飞吻,2024-11-21 12:12:00,2121000,1061,14.56739823354682
4746,强烈反对美国对中国包括香港特区投资限制,2024-11-21 12:12:00,8026000,1067,15.898196829809
4747,王浩泽成绩优异还是田径冠军,2024-11-21 12:12:00,5444000,1325,15.510024642753494
4748,神舟十九号发射圆满成功,2024-11-21 12:13:00,790000000,16729000,20.487543503425343
4749,神十九准备就绪,2024-11-21 12:13:00,6828000,6033,15.736542362896468
4750,90后真的上天了,2024-11-21 12:13:00,8986000,5295,16.011178368612242
4751,神十九3名航天员2名是河北人,2024-11-21 12:13:00,3003000,332,14.915122346965468
4752,神十九航天员晚上8点起床了,2024-11-21 12:14:00,9406000,1288,16.056858341487132
4753,6名中国航天员太空会师,2024-11-21 12:14:00,51074000,22000,17.748786119425873
4754,伊朗称将果断严肃回应以色列袭击,2024-11-21 12:14:00,10719000,1811,16.187528425673655
4755,神十九点火发射,2024-11-21 12:14:00,8791000,3996,15.989239028833316
4756,年轻人正在走出惯性与传统,2024-11-21 12:14:00,28989000,26000,17.182427005649554
4757,我们的改革是有方向有原则的,2024-11-21 12:14:00,22585000,2287,16.932796527070842
4758,坐第一排看中国火箭发射有多震撼,2024-11-21 12:15:00,36343000,20000,17.408512171184814
4759,T1获得决赛选边权,2024-11-21 12:15:00,12607000,4056,16.349762773213406
4760,一觉醒来3个中国人上天了,2024-11-21 12:15:00,83653000,61000,18.242187848471893
4761,宋茜收到了曾黎的傩面具,2024-11-21 12:15:00,23352000,1766,16.966193191516087
4762,第21号台风康妮来了,2024-11-21 12:15:00,6998000,2875,15.76113495190977
4763,郑钦文萨巴伦卡年终总决赛同组,2024-11-21 12:17:00,10015000,1194,16.119594527082057
4764,鹿晗红发自拍,2024-11-21 12:17:00,42130000,45000,17.5562706339552
4765,杨妞花5天涨粉90万现专注宝贝回家,2024-11-21 12:17:00,10693000,870,16.185099879738793
4766,干部疑为躲避群众提问从厕所跳窗,2024-11-21 12:17:00,17969000,4053,16.704158608908592
4767,马嘉祺刮彩票中了500,2024-11-21 12:18:00,55055000,51000,17.82384324352983
4768,陈都灵工作室解释直播吼人,2024-11-21 12:18:00,110000000,14000,18.51599092375669
4769,美联储或将暂停降息,2024-11-21 12:19:00,11213000,5933,16.23258437744302
4770,神十九今日出征,2024-11-21 12:19:00,3702000,1785,15.12438377211558
4771,两男子抢劫辽宁饭店被老板和店员暴打,2024-11-21 12:19:00,8868000,2338,15.99795984971834
4772,陈都灵直播工作人员大吼,2024-11-21 12:19:00,150000000,23000,18.82614585206053
4773,一部短片致敬中国女航天人,2024-11-21 12:20:00,10768000,8448,16.192089330866647
4774,我们的航天飞机长啥样,2024-11-21 12:20:00,8247000,2253,15.925360055815492
4775,神十九发射升空瞬间,2024-11-21 12:21:00,8865000,5818,15.997621497490446
4776,韩安冉官宣领证,2024-11-21 12:21:00,64726000,5991,17.985673533463213
4777,纽约2男子抢劫中餐厅被暴打,2024-11-21 12:21:00,9106000,987,16.024444094876863
4778,成都一男子持刀杀人后自残,2024-11-21 12:22:00,10877000,1466,16.202161026075988
4779,短效避孕药祛痘是很常规的用法,2024-11-21 12:22:00,140000000,15000,18.75715298057358
4780,雷军回应SU7Ultra车模秒售罄,2024-11-21 12:22:00,13588000,1237,16.424697608262612
4781,电影失孤原型被拐案二审今日宣判,2024-11-21 12:23:00,8308000,6375,15.93272946397814
4782,秦皇岛空气有辣椒面味当地正在调查,2024-11-21 12:23:00,16364000,4849,16.610594358031427
4783,女生5年前丢的包被找回竟完好如初,2024-11-21 12:23:00,22979000,2736,16.950091313337072
4784,校方回应餐饮公司抢学生外卖扔垃圾桶,2024-11-21 12:24:00,9984000,3289,16.116494369591347
4785,复旦教授提倡有条件年轻人啃几年老,2024-11-21 12:24:00,64445000,13000,17.981322704821018
4786,难民孩子住在墓地里,2024-11-21 12:24:00,10646000,1381,16.18069479271484
4787,男子为林黛玉发240分钟澄清视频,2024-11-21 12:24:00,57273000,15000,17.863339866444907
4788,公安部网安局提醒不可轻信买家秀,2024-11-21 12:25:00,24219000,10000,17.002648007045263
4789,明晚8点京东11.11全品类五折,2024-11-21 12:25:00,17769000,16000,16.69296592392721
4790,中方回应欧盟对华电动汽车反补贴调查终裁,2024-11-21 12:25:00,5351000,775,15.49279401729344
4791,俄演练发射三枚洲际弹道导弹,2024-11-21 12:25:00,18065000,1784,16.709486922563876
4792,16岁少女因抢劫获刑泪洒法庭,2024-11-21 12:25:00,12220000,2346,16.318584511707723
4793,男子商场内摸女孩屁股还威胁打人,2024-11-21 12:26:00,24749000,3540,17.024295642122304
4794,台风康妮已加强为超强台风,2024-11-21 12:26:00,17121000,5632,16.655816338186956
4795,美大选工作人员丢失一箱选票被捡走,2024-11-21 12:26:00,6258000,2143,15.649371203210965
4796,多视角看神十九发射震撼瞬间,2024-11-21 12:26:00,6597000,2305,15.702125558205008
4797,人贩子不是人是恶魔,2024-11-21 12:26:00,4551000,2122,15.33085754699878
4798,澳门CoCo姐下架虫草内裤,2024-11-21 12:27:00,62349000,4896,17.94825819146932
4799,近八成美国选民忧虑大选后有暴力事件,2024-11-21 12:27:00,11076000,4468,16.22029116327299
4800,第45届青龙电影奖,2024-11-21 12:27:00,13975000,2301,16.452780577005438
4801,欧盟决定对中国电车征税,2024-11-21 12:27:00,35323000,11000,17.380044867805374
4802,神十九过境北京璀璨画面,2024-11-21 12:27:00,15549000,10000,16.559506885839955
4803,电视纸箱子竟然这么值钱,2024-11-21 12:28:00,42705000,7145,17.569826567362384
4804,美国男子捡到一箱选票,2024-11-21 12:28:00,14922000,2633,16.518347192013596
4805,hybe希望闵熙珍续约取得进展,2024-11-21 12:29:00,11164000,1177,16.22820487363835
4806,生父回应3岁儿子被女友虐待致死,2024-11-21 12:29:00,44514000,9547,17.611314304399716
4807,女子20岁起因家族遗传满头白发,2024-11-21 12:29:00,23525000,2023,16.973574243435717
4808,美国一恋综男嘉宾是变态连环杀手,2024-11-21 12:29:00,13374000,468,16.40882308159606
4809,文春曝桥本环奈职场霸凌,2024-11-21 12:30:00,75738000,13000,18.14279057396305
4810,邱泽回归虐恋男主赛道,2024-11-21 12:30:00,24794000,8880,17.02611224638023
4811,广州地铁11号线田心村站确定取消,2024-11-21 12:30:00,9833000,875,16.101254633762295
4812,只靠吃药能治好抑郁症吗,2024-11-21 12:30:00,6599000,4396,15.70242868036556
4813,邓超也发了红发自拍,2024-11-21 12:30:00,25965000,1497,17.072260035260555
4814,马斯克想让14个母子住在一起,2024-11-21 12:31:00,35271000,5009,17.378571654517987
4815,中国大鹅嘴真严啊,2024-11-21 12:32:00,130000000,14000,18.683045008419857
4816,哈里斯连续三天演讲被抗议,2024-11-21 12:32:00,14291000,3130,16.47514052646393
4817,神十九与空间站完成对接,2024-11-21 12:32:00,42254000,16000,17.559209581842318
4818,重庆一公厕洗手池内现弃婴,2024-11-21 12:33:00,14525000,1185,16.491381860702248
4819,陕西省税务局局长信息已从官网撤下,2024-11-21 12:33:00,44098000,3576,17.601924987914742
4820,GEN教练分享T1运营细节,2024-11-21 12:34:00,25071000,7054,17.037222357651682
4821,BABYMONSTER新歌上线,2024-11-21 12:34:00,22650000,15000,16.935670409893316
4822,宠物出行必备单品,2024-11-21 12:34:00,36552000,82000,17.414246462225243
4823,珠帘玉幕发布会,2024-11-21 12:35:00,8763000,13000,15.986048870037989
4824,媒体谈野猪冲撞高铁事件,2024-11-21 12:35:00,3367000,662,15.029532698143212
4825,儿子被女友虐待致死生父望从重处理,2024-11-21 12:36:00,43378000,8035,17.58546295810469
4826,1分钟回顾失孤原型被拐案,2024-11-21 12:36:00,2705000,2106,14.810612470262718
4827,中国人在太空见到老乡了,2024-11-21 12:37:00,8563000,2216,15.96296115400833
4828,失孤原型案将迎最终章,2024-11-21 12:37:00,3096000,1348,14.945621513691757
4829,戚薇给李承铉的生日礼物是四大名著,2024-11-21 12:38:00,13577000,3281,16.42388774258242
4830,75岁大爷忍痛20年确诊重度抑郁症,2024-11-21 12:38:00,78621000,8319,18.18014939728692
4831,郭刚堂称可谅解呼富吉只要他全交代,2024-11-21 12:39:00,2765000,1001,14.832551192938572
4832,神十八神十九航天员天宫会师,2024-11-21 12:39:00,28679000,23000,17.17167570558432
4833,70后80后90后齐聚中国空间站,2024-11-21 12:40:00,38594000,22000,17.468607381938437
4834,你找到生活的解药了吗,2024-11-21 12:40:00,120000000,70000,18.60300230074632
4835,赵露思与紫色的适配度,2024-11-21 12:40:00,35907000,287000,17.396442820523617
4836,中国空间站拎包入住,2024-11-21 12:42:00,10242000,4215,16.142007471004632
4837,中国航天全家福名场面再上演,2024-11-21 12:43:00,15079000,4802,16.52881360534793
4838,拜登骂特朗普的支持者是垃圾,2024-11-21 12:43:00,35289000,9291,17.37908185861069
4839,失孤原型案人贩子上诉被驳回,2024-11-21 12:43:00,14904000,8837,16.51714019126356
4840,波司登助力极地考察事业27年,2024-11-21 12:43:00,17798000,33000,16.694596649398946
4841,杜小华说郭刚堂非常有格局,2024-11-21 12:44:00,4865000,1133,15.397577273602243
4842,何超莲陪窦骁医院就诊,2024-11-21 12:44:00,43286000,936,17.58333981505661
4843,户口上错女儿与母亲年龄只差9岁,2024-11-21 12:44:00,40975000,5098,17.528472682594167
4844,2岁男孩小区玩滑板被撞身亡,2024-11-21 12:44:00,50509000,7498,17.737662096188462
4845,成都19岁男生持械伤人致1人身亡,2024-11-21 12:44:00,24708000,2529,17.022637635797928
4846,郭刚堂之子被拐案二审维持原判,2024-11-21 12:45:00,45621000,16000,17.635878694790705
4847,120秒看神十九发射全程,2024-11-21 12:46:00,18715000,22000,16.744835899320666
4848,年销超2000万的店铺倒在双十一,2024-11-21 12:46:00,16120000,4345,16.595571295042756
4849,于东来回应山姆进河南,2024-11-21 12:47:00,9977000,819,16.115793001895643
4850,刘青松回应WBG被淘汰,2024-11-21 12:47:00,19735000,4763,16.797904267079083
4851,痞幼称要一直奔跑才能被光照到,2024-11-21 12:47:00,25095000,10000,17.038179181071172
4852,女子二胎咨询休产次日竟遭辞退,2024-11-21 12:47:00,19361000,9795,16.778771291371303
4853,马斯克谈全球出生率下降,2024-11-21 12:48:00,19114000,2529,16.765931608808263
4854,秋日欣赏传说中的贺兰晴雪,2024-11-21 12:49:00,12016000,68000,16.301749652986054
4855,张艺兴演唱会获得2024缪斯设计奖,2024-11-21 12:49:00,15028000,57000,16.525425685675998
4856,雷军称不要迷信BBA,2024-11-21 12:49:00,18045000,6194,16.708379196059028
4857,蛇年生肖邮票来了,2024-11-21 12:49:00,5991000,2139,15.605768901066062
4858,很多被拐孩子和亲生父母已无感情,2024-11-21 12:50:00,36914000,8769,17.424101440849373
4859,专家称孕育会使女性变得更聪明,2024-11-21 12:50:00,98846000,48000,18.40907364141061
4860,张百乔小雪婚礼,2024-11-21 12:50:00,62969000,14000,17.958153099760775
4861,阿淼淼账号已被禁言,2024-11-21 12:50:00,4591000,1428,15.33960842323136
4862,特朗普妄称大陆若对台动武将征200%关税,2024-11-21 12:51:00,50952000,16000,17.74639457103334
4863,权志龙新歌回归预告,2024-11-21 12:51:00,29307000,11000,17.193336953303188
4864,女子陪家人看中医意外把出喜脉,2024-11-21 12:51:00,27413000,3337,17.126527911396018
4865,何小鹏深夜帮媒体推车,2024-11-21 12:52:00,66775000,7035,18.016839316960297
4866,小西天保安大叔称对不起大家,2024-11-21 12:52:00,6619000,442,15.70545485910106
4867,赵丽颖再次出席东京电影节映后,2024-11-21 12:52:00,46575000,44000,17.656574474451926
4868,吸血鬼日记男主退圈,2024-11-21 12:52:00,47927000,4136,17.68518957789795
4869,郭刚堂回应买卖同罪,2024-11-21 12:53:00,2427000,698,14.70216648470874
4870,首尔大学N号房主犯一审被判10年,2024-11-21 12:53:00,2194000,144,14.601236919817312
4871,解清帅父子到山东声援郭刚堂,2024-11-21 12:54:00,5908000,782,15.591817922633409
4872,如何评价iQOO13性能,2024-11-21 12:54:00,8545000,18000,15.960856874531828
4873,波司登极地极寒系列上新,2024-11-21 12:54:00,8217000,51000,15.921715736913326
4874,波司登极地系列可以穿到零下50度,2024-11-21 12:55:00,6363000,16000,15.666010522214927
4875,打游戏就用iQOO13,2024-11-21 12:55:00,9121000,24000,16.026090005162295
4876,广东6岁女童被同学泼开水烫伤进展,2024-11-21 12:55:00,6244000,1005,15.64713156061746
4877,黑龙江一景区将启动流放宁古塔项目,2024-11-21 12:55:00,8227000,1015,15.922931986151069
4878,汽车博主韩路谈为何跨到旅游圈,2024-11-21 12:56:00,6149000,2796,15.631800024935607
4879,被性能之光闪到了,2024-11-21 12:56:00,8554000,32000,15.961909567768991
4880,恶作剧捉弄同事酿悲剧赔了10万,2024-11-21 12:56:00,39038000,4167,17.48004608868869
4881,郭刚堂称呼富吉听到判决害怕了,2024-11-21 12:56:00,8245000,650,15.925117513975836
4882,6岁女童被泼开水警方认定轻微伤,2024-11-21 12:57:00,3130000,519,14.956543562516336
4883,辛芷蕾说赵丽颖让人有保护欲,2024-11-21 12:57:00,24354000,5872,17.00820666504909
4884,为什么用惯了苹果的人不换安卓,2024-11-21 12:57:00,200000000,64000,19.11382792451231
4885,荣梓杉前经纪团队成员回应,2024-11-21 12:57:00,79576000,4177,18.192223097814388
4886,赵露思刘宇宁发布会同框生图,2024-11-21 12:57:00,35503000,48000,17.385127757917378
4887,姚明任期内中国男篮没有打过奥运会,2024-11-21 12:58:00,23285000,3236,16.963319934398616
4888,蒋勤勤陈建斌大儿子谈同辈焦虑,2024-11-21 12:58:00,25788000,331,17.065419825412647
4889,探访江苏知名农民副县长三蟒的豪宅,2024-11-21 12:58:00,8979000,757,16.010399075502946
4890,三只羊辟谣小杨哥复播,2024-11-21 12:58:00,43011000,2692,17.576966454896514
4891,如何评价姚明任期成绩,2024-11-21 12:58:00,4593000,1133,15.34004396330793
4892,小西天保安大叔哽咽谈辞职原因,2024-11-21 12:59:00,24014000,1283,16.9941475515728
4893,副县长被抓当晚老百姓放鞭庆祝,2024-11-21 12:59:00,36301000,3948,17.407355847065002
4894,iQOO13价格,2024-11-21 12:59:00,12972000,25000,16.378303746409344
4895,直面不想生不敢生不能生,2024-11-21 12:59:00,65697000,28000,18.000563820311836
4896,加入家委会的爸爸为啥会感到尴尬,2024-11-21 12:59:00,3498000,399,15.067701934560684
4897,赵露思谈端午落泪,2024-11-21 12:59:00,19540000,27000,16.787974204578912
4898,雷神省油更Ultra,2024-11-21 13:00:00,84585000,23000,18.25326750389153
4899,肖战黑粉被判公开道歉,2024-11-21 13:01:00,41047000,320000,17.530228309584324
4900,过度礼貌会让沟通变得低效,2024-11-21 13:02:00,21629000,3259,16.88954556477544
4901,斑斓秋色染神州,2024-11-21 13:02:00,10345000,11000,16.15201386916178
4902,越来越多的美国富人计划离开美国,2024-11-21 13:19:00,25552000,2387,17.05622614943693
4903,于文文回应用小号,2024-11-21 13:19:00,20695000,6767,16.84540268316497
4904,官方回应轿车与火车相撞多人受伤,2024-11-21 13:20:00,2735000,159,14.821641993838218
4905,浙江籍女飞行员亮相航展,2024-11-21 13:20:00,23920000,966,16.990225487046704
4906,很多人的臀肌其实已经失忆,2024-11-21 13:20:00,71388000,12000,18.08364034595804
4907,广东人迎来自己的胖东来,2024-11-21 13:20:00,23457000,1349,16.970679515774762
4908,林诗栋vs杜达,2024-11-21 13:20:00,5154000,1374,15.455283670194447
4909,欣小萌超级变变变出天猫红包,2024-11-21 13:20:00,44593000,15000,17.6130874539996
4910,太空水稻迎来大丰收,2024-11-21 13:20:00,6790000,1854,15.730961499534878
4911,台风康妮为何贴着浙江沿海走,2024-11-21 13:20:00,1739000,237,14.36882079333642
4912,与蜂花合作插画师所在MCN公司回应,2024-11-21 13:21:00,12427000,893,16.335382082788133
4913,于洪文旅副局长为视频美颜致歉,2024-11-21 13:21:00,8215000,467,15.921472309453506
4914,永夜星河OST寄明月试听,2024-11-21 13:21:00,12204000,8007,16.317274324818698
4915,女飞徐枫灿开着直20到珠海了,2024-11-21 13:21:00,4795000,818,15.383084266299676
4916,蜂花真假闺蜜画师账号已改名,2024-11-21 13:21:00,6940000,137,15.752812332482987
4917,烧伤妈妈丈夫回应质疑,2024-11-21 13:21:00,20761000,2028,16.848586784658686
4918,王艺迪vs萨马拉,2024-11-21 13:21:00,4143000,229,15.236930721059538
4919,青岛代孕事件5人被罚,2024-11-21 13:21:00,27690000,11000,17.136581895147145
4920,死亡游戏流行校园真的会致死,2024-11-21 13:21:00,87329000,20000,18.28519315350562
4921,她知道什么叫只剪一点点,2024-11-21 13:22:00,70813000,11000,18.07555315762784
4922,欢迎神十八回家,2024-11-21 13:22:00,26292000,43000,17.084775268365604
4923,林诗栋vs纳纳塞卡兰,2024-11-21 13:22:00,7865000,686,15.877933094474516
4924,第一个从郑州夜骑开封的女生发声,2024-11-21 13:22:00,71097000,20000,18.079555699790447
4925,荣梓杉工作室声明,2024-11-21 13:22:00,59986000,6511,17.909621759626585
4926,黄磊回应好为人师爱说教,2024-11-21 13:22:00,190000000,35000,19.06253463012476
4927,男子组织多名十三四岁少女有偿陪侍,2024-11-21 13:22:00,42758000,25000,17.57106687034249
4928,95后女飞行员驾直20参加珠海航展,2024-11-21 13:22:00,5259000,2881,15.47545145257148
4929,目前国内电竞俱乐部大部分亏损,2024-11-21 13:22:00,4829000,569,15.39014996485568
4930,周雨辟谣王楚钦比赛发烧,2024-11-21 13:22:00,30290000,6762,17.22632818300342
4931,王源24岁生日粉丝应援,2024-11-21 13:23:00,13101000,23000,16.38819912113581
4932,王俊凯发文为王源庆生,2024-11-21 13:23:00,110000000,55000,18.51599092375669
4933,电视剧暗河传杀青,2024-11-21 13:23:00,140000000,3206000,18.75715298057358
4934,黄圣依入学中欧国际商学院EMBA,2024-11-21 13:23:00,96016000,6927,18.38002540221143
4935,普京祝贺特朗普,2024-11-21 13:23:00,68221000,20000,18.03826299330527
4936,青岛通报网传代孕事件,2024-11-21 13:23:00,110000000,27000,18.51599092375669
4937,11个退货快递放门口被偷,2024-11-21 13:23:00,58645000,5910,17.887012877937742
4938,一诺达成3000击杀,2024-11-21 13:23:00,17046000,29000,16.65142613006438
4939,张本智和2比3阿鲁纳,2024-11-21 13:23:00,8637000,1442,15.971565858262425
4940,落地的苏57被当成了遮阳伞,2024-11-21 13:24:00,7652000,5606,15.85047760954228
4941,郑钦文半决赛对阵克雷吉茨科娃,2024-11-21 13:24:00,19280000,4581,16.774578847146675
4942,大理寺少卿游发了新海报,2024-11-21 13:24:00,25414000,9312,17.050810761246616
4943,教师评论夜骑开封大学生为酒囊饭袋,2024-11-21 13:25:00,60286000,18000,17.914610462270236
4944,珠帘玉幕热度破10100,2024-11-21 13:25:00,22676000,15000,16.93681765442633
4945,涉事公司回应要求试岗员工陪睡,2024-11-21 13:25:00,11733000,1394,16.277915942405762
4946,黄山景区称登顶奖1万非官方活动,2024-11-21 13:25:00,4665000,760,15.35559839226358
4947,羊绒衫为啥这么贵,2024-11-21 13:25:00,520000000,36000,20.069339369539748
4948,中国人在太空种了生菜迎接队友,2024-11-21 13:25:00,10491000,6536,16.166028304713624
4949,鞋履大牌加码丑鞋经济,2024-11-21 13:25:00,5192000,2879,15.462629537366062
4950,杜淳妻子王灿患病暴瘦,2024-11-21 13:25:00,150000000,9639,18.82614585206053
4951,直击东风着陆场,2024-11-21 13:25:00,5546000,310,15.52858750515786
4952,美邦老板称和贾乃亮合作效果差,2024-11-21 13:25:00,84293000,6687,18.24980938275091
4953,神舟飞船5次落在我们家草场,2024-11-21 13:25:00,15608000,2758,16.563294161285086
4954,永夜星河热度破29500,2024-11-21 13:25:00,24658000,23000,17.020611949410636
4955,烧伤妈妈30%皮肤基本长好,2024-11-21 13:25:00,57790000,2717,17.87232630829396
4956,华侨大学回应教师酒囊饭袋言论,2024-11-21 13:25:00,26488000,5212,17.09220235820922
4957,新版世俱杯上的中国名片,2024-11-21 13:26:00,3923000,7032,15.18236722519169
4958,林诗栋3比2纳纳塞卡兰,2024-11-21 13:26:00,6478000,909,15.683922378713412
4959,杨洋疑似受伤,2024-11-21 13:26:00,42094000,21000,17.555415770681254
4960,普京称若西方表现主动愿恢复接触,2024-11-21 13:26:00,10612000,1293,16.177495994239766
4961,美国中餐馆暴揍劫匪的员工被控犯罪,2024-11-21 13:26:00,10730000,1199,16.18855411460688
4962,赵露思说准备好迎接审判和建议,2024-11-21 13:26:00,26181000,18000,17.080544514813557
4963,黄金一夜大涨50美元,2024-11-21 13:26:00,40970000,11000,17.528350649523055
4964,被裁后跟公司死磕到底的人,2024-11-21 13:26:00,16775000,3528,16.63540024082202
4965,视频回顾80后乘组太空之旅,2024-11-21 13:27:00,3363000,1096,15.028343990722409
4966,现在比任何时候都更需要专业记者挺身而出,2024-11-21 13:27:00,4520000,2502,15.324022551808412
4967,监控还原39人遇难火灾经过,2024-11-21 13:27:00,89973000,14000,18.315020183285537
4968,女子飞机上辱骂殴打空少自称有背景,2024-11-21 13:28:00,16790000,2618,16.636294029053722
4969,王楚钦奥运肩伤内幕曝光,2024-11-21 13:29:00,39119000,13000,17.48211884043198
4970,亚冬会奖牌设计公布,2024-11-21 13:29:00,8295000,1832,15.93116348160668
4971,何卓佳说再战张本美和做好自己,2024-11-21 13:29:00,7583000,348,15.841419457683072
4972,美国向中东增派的B52可搭载核武,2024-11-21 13:29:00,9568000,988,16.07393475517255
4973,八一飞行表演队又要画彩虹了,2024-11-21 13:29:00,7927000,6279,15.885785211819291
4974,神十八乘组4日凌晨返回,2024-11-21 13:29:00,3460000,431,15.056779147033907
4975,共赴进博之约,2024-11-21 13:29:00,2126000,1375,14.56975283788403
4976,任天堂闹钟为啥这么火,2024-11-21 13:30:00,24349000,9051,17.008001338887762
4977,肖战个人专辑收听不收费,2024-11-21 13:30:00,33013000,356000,17.312411981250943
4978,返回舱舱门打开,2024-11-21 13:30:00,1775000,1200,14.389310980891652
4979,赛后休息室BLG全员神情落寞,2024-11-21 13:31:00,19494000,3479,16.785617283879294
4980,难怪彭高没去张远演唱会,2024-11-21 13:31:00,83057000,13000,18.235037677046016
4981,林诗栋逆转晋级16强,2024-11-21 13:31:00,12520000,1046,16.34283792363623
4982,教资笔试成绩开始查分,2024-11-21 13:31:00,13525000,5281,16.420050382696818
4983,美国警告伊朗不要再袭击以色列,2024-11-21 13:31:00,33170000,3976,17.317156410923236
4984,中国首位累计飞行超1年的航天员,2024-11-21 13:31:00,11477000,4970,16.255855590662804
